urun_linki,urun_adi,fiyat,teknik_ozellikler,enerji_sinifi,favori_sayisi,yorum_sayisi,renk_secenekleri,urun_ozellikleri,yorumlar
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/yv-ac-toz-haz-fume-ser-grb-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Toz Haznesi Füme Küçük Ev Aletleri Yedek Parça ve Aksesuarları,850 TL,{},,0,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/az-hortum-uzaktan-kuman--grup-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Hortum Grubu UK Küçük Ev Aletleri Yedek Parça ve Aksesuarları,3.750 TL,{},,0,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/bkk2167-rhb-rende-atacman-govde-grubu-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Blender Rende Gövdesi Mor Küçük Ev Aletleri Yedek Parça ve Aksesuarları,525 TL,{},,1,1,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/br-ar-blen-stick-par-grb-cg-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Blender Ayağı Komple Beyaz CG Küçük Ev Aletleri Yedek Parça ve Aksesuarları,800 TL,{},,2,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/br-ar-blen-stick-par-grb-ag-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Blender Ayağı Komple Siyah AG Küçük Ev Aletleri Yedek Parça ve Aksesuarları,650 TL,{},,0,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/br-be-rende-disli-kutu-grb-b-g-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Blender Dişli Grubu Gri Küçük Ev Aletleri Yedek Parça ve Aksesuarları,525 TL,{},,0,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/eternity-demlik-uzun-celik-filtresi-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,ETERNITY DEMLİK UZUN ÇELİK FİLTRESİ Küçük Ev Aletleri Yedek Parça ve Aksesuarları,350 TL,{},,4,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/hepa-filtre-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Hepa Filtre Yuvarlak Küçük Ev Aletleri Yedek Parça ve Aksesuarları,450 TL,{},,0,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/cop-kovasi-vrt-94929-vv-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Toz Haznesi Şeffaf Küçük Ev Aletleri Yedek Parça ve Aksesuarları,650 TL,{},,0,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/kahve-haznesisiyah-tutamak-ile-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Cam Demlik Grubu Siyah Kapaklı FKM 1 Küçük Ev Aletleri Yedek Parça ve Aksesuarları,525 TL,{},,2,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/k1261-rhb-rende-atacman-govde-grubu-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Blender Rende Gövdesi Mavi Küçük Ev Aletleri Yedek Parça ve Aksesuarları,525 TL,{},,0,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/tc41-35-lik-hortum-komple-boy-1-7msi-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Hortum Komple Boy 1.7 Küçük Ev Aletleri Yedek Parça ve Aksesuarları,600 TL,{},,1,1,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/dograyici-kabi-komple-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Hazne Grubu Sapsız Küçük Ev Aletleri Yedek Parça ve Aksesuarları,400 TL,{},,0,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/blender-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Blender Ayağı Metal Küçük Ev Aletleri Yedek Parça ve Aksesuarları,900 TL,{},,0,yorum,[],{},[]
https://www.beko.com.tr/kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari/dograma-bicagi-kucuk-ev-aletleri-yedek-parca-ve-aksesuarlari,Bıçak Grubu Siyah Küçük Ev Aletleri Yedek Parça ve Aksesuarları,425 TL,{},,1,1,[],{},[]
https://www.beko.com.tr/cam-temizleme-makineleri-ve-robotlari/csr-55-b-ev-temizlik-ekipmanlari-ve-teknolojileri,CSR 55 B Cam Temizleme Makineleri ve Robotları,13.499 TL,"{""Motor Gücü"": ""20.16"", ""Ses Seviyesi"": ""65 dBA"", ""Batarya"": ""14.4 V"", ""Emiş Gücü"": ""6500 Pa"", ""Kablo Uzunluğu"": ""1.5 m"", ""Temiz Su Kapasitesi"": ""300""}",,5,1,[],{},"[{""yildiz"": ""5"", ""baslik"": """", ""sahip_adi"": ""AYŞENUR E"", ""tarih"": ""25-03-2026"", ""metin"": ""Ürünü mağazamda da evimde kullandım. En yükseklere kadar çıkabiliyor. Derinlemesine temizlik yapıyor büyük bir dertten kurtardı bizi. Cam silme derdi tamamiyle bitti"", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, memnuniyetinizi paylaştığınız için çok teşekkür ederiz, size hayatınızı kolaylaştıran kaliteli ürünler sunmaya devam edeceğiz.""}]"
https://www.beko.com.tr/hali-ve-koltuk-yikama-makineleri/bvt-75-b-ev-temizlik-ekipmanlari-ve-teknolojileri,BVT 75 B Halı ve Koltuk Yıkama Makineleri,14.999 TL,"{""Motor Gücü"": ""1400 W"", ""Emiş Gücü ( W )"": ""200 W"", ""Ses Seviyesi"": ""88 dBA"", ""Emiş Gücü"": ""17 Pa"", ""Kablo Uzunluğu"": ""5 m""}",,1,1,[],{},[]
https://www.beko.com.tr/hali-ve-koltuk-yikama-makineleri/bvt-65-b-ev-temizlik-ekipmanlari-ve-teknolojileri,BVT 65 B Halı ve Koltuk Yıkama Makineleri,6.999 TL,"{""Motor Gücü"": ""1200 W"", ""Ses Seviyesi"": ""88 dBA"", ""Emiş Gücü"": ""11 Pa"", ""Kablo Uzunluğu"": ""5 m"", ""Temiz Su Kapasitesi"": ""1.6"", ""Kirli Su Kapasitesi"": ""1.4""}",,17,yorum,[],{},[]
https://www.beko.com.tr/buharli-temizleyiciler/karcher-sc-2-deluxe-eu-ev-temizlik-ekipmanlari-ve-teknolojileri,KARCHER SC 2 Deluxe *EU Buharlı Temizleyiciler,10.699 TL,"{""30 cm"": ""Derinlik"", ""23 cm"": ""Genişlik"", ""29 cm"": ""Yükseklik""}",,2,yorum,[],{},[]
https://www.beko.com.tr/cam-temizleme-makineleri-ve-robotlari/karcher-wv-5-plus-n--eu-ev-temizlik-ekipmanlari-ve-teknolojileri,Karcher WV5 Plus Şarjlı Cam Silme Makinesi Cam Temizleme Makineleri ve Robotları,5.399 TL,"{""12 cm"": ""Derinlik"", ""19 cm"": ""Genişlik"", ""31 cm"": ""Yükseklik""}",,2,yorum,[],{},[]
https://www.beko.com.tr/buharli-temizleyiciler/karcher-sc-3-deluxe-textile-edition-ev-temizlik-ekipmanlari-ve-teknolojileri,KARCHER SC 3 Deluxe Textile Edition Buharlı Temizleyiciler,16.299 TL,"{""36 cm"": ""Derinlik"", ""25 cm"": ""Genişlik"", ""28 cm"": ""Yükseklik""}",,2,yorum,[],{},[]
https://www.beko.com.tr/hali-ve-koltuk-yikama-makineleri/bissell-proheat-2x-revolution-cleanshot-ev-temizlik-ekipmanlari-ve-teknolojileri,Bissell ProHeat 2X Revolution CleanShot Halı ve Koltuk Yıkama Makineleri,26.999 TL,"{""Motor Gücü"": ""800 W"", ""Ses Seviyesi"": ""82 dBA"", ""Kablo Uzunluğu"": ""7 m"", ""Islak emiş özelliği"": ""Var"", ""Temiz Su Kapasitesi"": ""3.7"", ""Kirli Su Kapasitesi"": ""1.5""}",,3,yorum,[],{},[]
https://www.beko.com.tr/agiz-bakim/foreo-issa-4-arctic-blue-guzellik-ve-bakim,Foreo ISSA 4 Arctic Blue Ağız Bakım,5.199 TL,"{""3 cm"": ""Derinlik"", ""10 cm"": ""Genişlik"", ""12 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-bear-2-go-pistachio-guzellik-ve-bakim,Foreo Bear 2 Go Pistachio Cilt Bakım,14.599 TL,"{""3 cm"": ""Derinlik"", ""9 cm"": ""Genişlik"", ""8 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-luna-4-body-evergreen-guzellik-ve-bakim,Foreo LUNA 4 Body Evergreen Cilt Bakım,7.799 TL,"{""4 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""12 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-bear-2-body-lavender-guzellik-ve-bakim,Foreo Bear 2 Body Lavender Cilt Bakım,15.599 TL,"{""4 cm"": ""Derinlik"", ""9 cm"": ""Genişlik"", ""12 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-bear-2-fuchsia-guzellik-ve-bakim,Foreo Bear 2 Fuchsia Cilt Bakım,20.799 TL,"{""4 cm"": ""Derinlik"", ""12 cm"": ""Genişlik"", ""15 cm"": ""Yükseklik""}",,1,1,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-luna-4-play-cherry-up-guzellik-ve-bakim,FOREO LUNA 4 Play Cherry Up Cilt Bakım,3.099 TL,"{""3 cm"": ""Derinlik"", ""9 cm"": ""Genişlik"", ""13 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-luna-4-go-pistachio-guzellik-ve-bakim,FOREO LUNA 4 Go Pistachio Cilt Bakım,5.199 TL,"{""3 cm"": ""Derinlik"", ""9 cm"": ""Genişlik"", ""8 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-luna-4-hassas-cilt-guzellik-ve-bakim,Foreo LUNA 4 Hassas Cilt Cilt Bakım,10.399 TL,"{""4 cm"": ""Derinlik"", ""11 cm"": ""Genişlik"", ""17 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-luna-4-play-tickle-me-pink-guzellik-ve-bakim,FOREO LUNA 4 Play Tickle Me Pink Cilt Bakım,3.099 TL,"{""3 cm"": ""Derinlik"", ""9 cm"": ""Genişlik"", ""13 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-ufo-3-go-lavender-guzellik-ve-bakim,Foreo Ufo 3 Go Lavender Cilt Bakım,3.599 TL,"{""4 cm"": ""Derinlik"", ""10 cm"": ""Genişlik"", ""9 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-ufo-3-go-evergreen-guzellik-ve-bakim,Foreo Ufo 3 Go Evergreen Cilt Bakım,3.599 TL,"{""4 cm"": ""Derinlik"", ""10 cm"": ""Genişlik"", ""9 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-ufo-3-pearl-pink-guzellik-ve-bakim,Foreo Ufo 3 Pearl Pink Cilt Bakım,15.599 TL,"{""3 cm"": ""Derinlik"", ""13 cm"": ""Genişlik"", ""10 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-bear-2-go-lavender-guzellik-ve-bakim,Foreo Bear 2 Go Lavender Cilt Bakım,14.599 TL,"{""3 cm"": ""Derinlik"", ""9 cm"": ""Genişlik"", ""8 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/yaslanma-karsiti-bakim/foreo-faq-221-led-el-maskesi-guzellik-ve-bakim,Foreo FAQ 221 LED El Maskesi Yaşlanma Karşıtı Bakım,15.599 TL,"{""3 cm"": ""Derinlik"", ""18 cm"": ""Genişlik"", ""19 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/yaslanma-karsiti-bakim/foreo-faq-102-yaslanma-karsiti-cihaz-guzellik-ve-bakim,Foreo FAQ 102 Yaşlanma Karşıtı Cihaz Yaşlanma Karşıtı Bakım,31.299 TL,"{""5 cm"": ""Derinlik"", ""18 cm"": ""Yükseklik""}",,1,1,[],{},[]
https://www.beko.com.tr/yaslanma-karsiti-bakim/foreo-faq-211-boyun-ve-dekolte-led-maske-guzellik-ve-bakim,Foreo FAQ 211 Boyun ve Dekolte LED Maske Yaşlanma Karşıtı Bakım,20.999 TL,"{""3 cm"": ""Derinlik"", ""18 cm"": ""Genişlik"", ""19 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/yaslanma-karsiti-bakim/foreo-faq-202-led-yuz-maskesi-guzellik-ve-bakim,Foreo FAQ 202 LED Yüz Maskesi Yaşlanma Karşıtı Bakım,41.999 TL,"{""18 cm"": ""Derinlik"", ""17 cm"": ""Genişlik"", ""11 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/ozel-bakimlar/foreo-bear-2-eyeslips-lavender-guzellik-ve-bakim,Foreo Bear 2 Eyes&Lips Lavender Özel Bakımlar,10.399 TL,"{""4 cm"": ""Derinlik"", ""9 cm"": ""Genişlik"", ""15 cm"": ""Yükseklik""}",,2,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-peach2-ipl-cihazi-guzellik-ve-bakim,Foreo Peach2 IPL Cihazı Cilt Bakım,20.399 TL,"{""5 cm"": ""Derinlik"", ""10 cm"": ""Genişlik"", ""22 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/yaslanma-karsiti-bakim/foreo-faq-302-black-guzellik-ve-bakim,Foreo FAQ 302 Black Yaşlanma Karşıtı Bakım,25.999 TL,"{""5 cm"": ""Derinlik"", ""12 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik""}",,1,1,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-issa-4-smile-summer-sky-guzellik-ve-bakim,Foreo ISSA 4 Smile Summer Sky Cilt Bakım,3.099 TL,"{""3 cm"": ""Derinlik"", ""10 cm"": ""Genişlik"", ""12 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-issa-4-pearl-pink-guzellik-ve-bakim,Foreo ISSA 4 Pearl Pink Cilt Bakım,5.199 TL,"{""3 cm"": ""Derinlik"", ""10 cm"": ""Genişlik"", ""12 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-issa-4-smile-wild-strawberry-guzellik-ve-bakim,"Foreo ISSA 4 Smile, Wild Strawberry Cilt Bakım",3.099 TL,"{""3 cm"": ""Derinlik"", ""10 cm"": ""Genişlik"", ""12 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-luna-4-play-mint-for-you-guzellik-ve-bakim,FOREO LUNA 4 Play Mint For You Cilt Bakım,3.099 TL,"{""3 cm"": ""Derinlik"", ""9 cm"": ""Genişlik"", ""13 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-issa-4-smile-enchanted-violet-guzellik-ve-bakim,Foreo ISSA 4 Smile Enchanted Violet Cilt Bakım,3.099 TL,"{""3 cm"": ""Derinlik"", ""10 cm"": ""Genişlik"", ""12 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/cilt-bakim/foreo-issa-4-fuchsia-guzellik-ve-bakim,Foreo ISSA 4 Fuchsia Cilt Bakım,5.199 TL,"{""3 cm"": ""Derinlik"", ""10 cm"": ""Genişlik"", ""12 cm"": ""Yükseklik""}",,0,yorum,[],{},[]
https://www.beko.com.tr/frozen-ve-slush-makinesi/sm-5670-frozen-ve-slush-makinesi,SM 5670 Frozen ve Slush Makinesi,14.999 TL,"{""18 cm"": ""Derinlik"", ""43 cm"": ""Yükseklik""}",,17,yorum,[],{},[]
https://www.beko.com.tr/arac-buzdolabi/otb-51223-m-arac-buzdolabi,OTB 51223 M Araç Buzdolabı,7.999 TL,"{""Ağırlık: Paketsiz"": ""4.9 kg"", ""Boyut (cm) (GxYxD)"": ""40 cm"", ""Derinlik"": ""29.8 cm""}",,26,yorum,[],{},[]
