urun_linki,urun_adi,fiyat,teknik_ozellikler,enerji_sinifi,favori_sayisi,yorum_sayisi,renk_secenekleri,urun_ozellikleri,yorumlar
https://www.beko.com.tr/kulaklik/tune-720bt-wireless-kulaklik-ct-oe-siyah-ses-goruntu-sistemleri,Tune 720BT Wireless Kulaklık CT OE Siyah Kulaklık,2.959 TL,"{""Kulaklık Tipi"": ""Kablosuz kulaküstü kulaklık"", ""Ürün Rengi"": ""Siyah"", ""2 cm"": ""Yükseklik"", ""8 cm"": ""Genişlik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var"", ""Aktif gürültü önleyici"": ""Var""}",,2.0,,[],"{""Kulaklık Tipi"": ""Kablosuz kulaküstü kulaklık"", ""Ürün Rengi"": ""Siyah""}",[]
https://www.beko.com.tr/kulaklik/tune-720bt-wireless-kulaklik-ct-oe-beyaz-ses-goruntu-sistemleri,Tune 720BT Wireless Kulaklık CT OE Beyaz Kulaklık,2.959 TL,"{""Kulaklık Tipi"": ""Kablosuz kulaküstü kulaklık"", ""Ürün Rengi"": ""Beyaz"", ""2 cm"": ""Yükseklik"", ""8 cm"": ""Genişlik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var"", ""Aktif gürültü önleyici"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz kulaküstü kulaklık"", ""Ürün Rengi"": ""Beyaz""}",[]
https://www.beko.com.tr/kulaklik/galaxy-buds-fe-beyaz-ses-goruntu-sistemleri,Galaxy Buds FE Beyaz Kulaklık,2.299 TL,"{""Kulaklık Tipi"": ""Kablosuz Kulak İçi Kulaklık"", ""Ürün Rengi"": ""Beyaz"", ""2 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var"", ""Aktif gürültü önleyici"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz Kulak İçi Kulaklık"", ""Ürün Rengi"": ""Beyaz""}",[]
https://www.beko.com.tr/kulaklik/galaxy-buds-fe-siyah-ses-goruntu-sistemleri,Galaxy Buds FE Siyah Kulaklık,2.299 TL,"{""Kulaklık Tipi"": ""Kablosuz Kulak İçi Kulaklık"", ""Ürün Rengi"": ""Siyah"", ""2 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var"", ""Aktif gürültü önleyici"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz Kulak İçi Kulaklık"", ""Ürün Rengi"": ""Siyah""}",[]
https://www.beko.com.tr/kulaklik/ugreen-hitune-max5c-kulaklik-siyah-ses-goruntu-sistemleri,UGREEN HiTune Max5c Kulaklık Siyah Kulaklık,2.399 TL,"{""Kulaklık Tipi"": ""Kablosuz kulak üstü kulaklık"", ""Ürün Rengi"": ""Siyah"", ""Ses Basınç Seviyesi (dB)"": ""43 dB"", ""19 cm"": ""Derinlik"", ""16 cm"": ""Genişlik"", ""8 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz kulak üstü kulaklık"", ""Ürün Rengi"": ""Siyah"", ""Ses Basınç Seviyesi (dB)"": ""43 dB""}",[]
https://www.beko.com.tr/kulaklik/ugreen-hitune-max5c-kulaklik-ipek-byz-ses-goruntu-sistemleri,UGREEN HiTune Max5c Kulaklık İpek Byz Kulaklık,2.399 TL,"{""Kulaklık Tipi"": ""Kablosuz kulak üstü kulaklık"", ""Ürün Rengi"": ""İpek Beyazı"", ""Ses Basınç Seviyesi (dB)"": ""43 dB"", ""19 cm"": ""Derinlik"", ""16 cm"": ""Genişlik"", ""8 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz kulak üstü kulaklık"", ""Ürün Rengi"": ""İpek Beyazı"", ""Ses Basınç Seviyesi (dB)"": ""43 dB""}",[]
https://www.beko.com.tr/kulaklik/ugreen-hitune-s3-true-clip-kulaklik-syh-ses-goruntu-sistemleri,UGREEN HiTune S3 True Clip Kulaklık Syh Kulaklık,1.999 TL,"{""Kulaklık Tipi"": ""Kablosuz Kulakiçi Kulaklık"", ""Ürün Rengi"": ""Siyah"", ""7 cm"": ""Derinlik"", ""5 cm"": ""Genişlik"", ""3 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz Kulakiçi Kulaklık"", ""Ürün Rengi"": ""Siyah""}",[]
https://www.beko.com.tr/kulaklik/jbl-t500-kablolu-mik--kulaklik-beyaz-ses-goruntu-sistemleri,JBL T500 Kablolu Mik. Kulaklık Beyaz Kulaklık,1.090 TL,"{""Kulaklık Tipi"": ""Kablolu Kulak Üstü Kulaklık"", ""Ürün Rengi"": ""Beyaz"", ""Mikrofon"": ""Var""}",,2.0,,[],"{""Kulaklık Tipi"": ""Kablolu Kulak Üstü Kulaklık"", ""Ürün Rengi"": ""Beyaz""}",[]
https://www.beko.com.tr/kulaklik/philips-taa4216bk-kablsuz-kulaklik-siyah-ses-goruntu-sistemleri,Philips TAA4216BK Kablsuz Kulaklık Siyah Kulaklık,1.999 TL,"{""Kulaklık Tipi"": ""Kablolu Kulaküstü Kulaklık"", ""Ürün Rengi"": ""Siyah"", ""4 cm"": ""Derinlik"", ""10 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var""}",,3.0,,[],"{""Kulaklık Tipi"": ""Kablolu Kulaküstü Kulaklık"", ""Ürün Rengi"": ""Siyah""}",[]
https://www.beko.com.tr/kulaklik/xiaomi-redmi-buds-4-active-tws-siyah-ses-goruntu-sistemleri,Xiaomi Redmi Buds 4 Active TWS Siyah Kulaklık,559 TL,"{""6 cm"": ""Derinlik"", ""5 cm"": ""Genişlik"", ""2 cm"": ""Yükseklik""}",,1.0,,[],{},[]
https://www.beko.com.tr/kulaklik/jbl-t160-kbl-kulakici-kulaklik-kirmizi-ses-goruntu-sistemleri,JBL T160 Kbl. Kulakiçi Kulaklık Kırmızı Kulaklık,459 TL,"{""Kulaklık Tipi"": ""Kablolu Kulakiçi Kulaklık"", ""Ürün Rengi"": ""Kırmızı"", ""Mikrofon"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablolu Kulakiçi Kulaklık"", ""Ürün Rengi"": ""Kırmızı""}",[]
https://www.beko.com.tr/kulaklik/jbl-t160-kablolu-kulakici-kulaklik-mavi-ses-goruntu-sistemleri,JBL T160 Kablolu Kulakiçi Kulaklık Mavi Kulaklık,459 TL,"{""Kulaklık Tipi"": ""Kablolu Kulakiçi Kulaklık"", ""Ürün Rengi"": ""Mavi"", ""Mikrofon"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablolu Kulakiçi Kulaklık"", ""Ürün Rengi"": ""Mavi""}",[]
https://www.beko.com.tr/kulaklik/jbl-t160-kablolu-kulakici-kulaklik-beyaz-ses-goruntu-sistemleri,JBL T160 Kablolu Kulakiçi Kulaklık Beyaz Kulaklık,459 TL,"{""Kulaklık Tipi"": ""Kablolu Kulakiçi Kulaklık"", ""Ürün Rengi"": ""Beyaz"", ""Mikrofon"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablolu Kulakiçi Kulaklık"", ""Ürün Rengi"": ""Beyaz""}",[]
https://www.beko.com.tr/kulaklik/tak4206blbluetooth-cocuk-kulakligi-mavi-ses-goruntu-sistemleri,TAK4206BLBluetooth Çocuk Kulaklığı Mavi Kulaklık,1.999 TL,"{""Kulaklık Tipi"": ""Kablosuz"", ""Ürün Rengi"": ""Mavi"", ""18 cm"": ""Derinlik"", ""15 cm"": ""Genişlik"", ""5 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz"", ""Ürün Rengi"": ""Mavi""}",[]
https://www.beko.com.tr/kulaklik/tak4206pkbluetooth-cocuk-kulakligi-pembe-ses-goruntu-sistemleri,TAK4206PKBluetooth Çocuk Kulaklığı Pembe Kulaklık,1.999 TL,"{""Kulaklık Tipi"": ""Kablosuz"", ""Ürün Rengi"": ""Pembe"", ""18 cm"": ""Derinlik"", ""15 cm"": ""Genişlik"", ""5 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz"", ""Ürün Rengi"": ""Pembe""}",[]
https://www.beko.com.tr/kulaklik/wavebudskablosuzkulakicikulaklik-iesiyah-ses-goruntu-sistemleri,WaveBudsKablosuzKulakiçiKulaklık IESiyah Kulaklık,2.499 TL,"{""Kulaklık Tipi"": ""Kablosuz TWS Kulaklık"", ""Ürün Rengi"": ""Siyah"", ""Ses Basınç Seviyesi (dB)"": ""100 dB"", ""3 cm"": ""Derinlik"", ""12 cm"": ""Genişlik"", ""8 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var""}",,1.0,,[],"{""Kulaklık Tipi"": ""Kablosuz TWS Kulaklık"", ""Ürün Rengi"": ""Siyah"", ""Ses Basınç Seviyesi (dB)"": ""100 dB""}",[]
https://www.beko.com.tr/kulaklik/jbl-live-670-btwireless-kulaklikoe-bej-ses-goruntu-sistemleri,"JBL Live 670 BT,Wireless Kulaklık,OE BEJ Kulaklık",5.499 TL,"{""Kulaklık Tipi"": ""Kablosuz kulak üstü kulaklık"", ""Ürün Rengi"": ""Bej"", ""22 cm"": ""Derinlik"", ""21 cm"": ""Genişlik"", ""5 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var"", ""Aktif gürültü önleyici"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz kulak üstü kulaklık"", ""Ürün Rengi"": ""Bej""}",[]
https://www.beko.com.tr/kulaklik/jbl-live-670-btwireless-kulaklikoe-syh-ses-goruntu-sistemleri,"JBL Live 670 BT,Wireless Kulaklık,OE SYH Kulaklık",5.499 TL,"{""Kulaklık Tipi"": ""Kablosuz kulak üstü kulaklık"", ""Ürün Rengi"": ""Siyah"", ""22 cm"": ""Derinlik"", ""21 cm"": ""Genişlik"", ""5 cm"": ""Yükseklik"", ""Mikrofon"": ""Var"", ""Bluetooth"": ""Var"", ""Aktif gürültü önleyici"": ""Var""}",,0.0,,[],"{""Kulaklık Tipi"": ""Kablosuz kulak üstü kulaklık"", ""Ürün Rengi"": ""Siyah""}",[]
https://www.beko.com.tr/kulaklik/jbl-wave-buds-beyaz-ses-goruntu-sistemleri,JBL Wave Buds Beyaz Kulaklık,2.499 TL,"{""Kulaklık Tipi"": ""Kablosuz Kulak İçi Kulaklık"", ""Ürün Rengi"": ""Beyaz"", ""Ses Basınç Seviyesi (dB)"": ""95"", ""37 cm"": ""Derinlik"", ""7 cm"": ""Genişlik"", ""3 cm"": ""Yükseklik"", ""Mikrofon"": ""Var""}",,1.0,,[],"{""Kulaklık Tipi"": ""Kablosuz Kulak İçi Kulaklık"", ""Ürün Rengi"": ""Beyaz"", ""Ses Basınç Seviyesi (dB)"": ""95""}",[]
https://www.beko.com.tr/kulaklik/jbl-tune-510bt-pembe-ses-goruntu-sistemleri,JBL Tune 510BT Pembe Kulaklık,1.999 TL,"{""Kulaklık Tipi"": ""Kablosuz kulaküstü kulaklık"", ""Ürün Rengi"": ""Pembe"", ""19 cm"": ""Derinlik"", ""21 cm"": ""Genişlik"", ""4 cm"": ""Yükseklik"", ""Mikrofon"": ""Var""}",,1.0,,[],"{""Kulaklık Tipi"": ""Kablosuz kulaküstü kulaklık"", ""Ürün Rengi"": ""Pembe""}",[]
https://www.beko.com.tr/yazar-kasa-pos/beko-x30tr-android-yazarkasa-pos-odeme-sistemleri,Beko X30TR Android Yazarkasa POS Yazar Kasa POS,8.999 TL,"{""Banka Uygulamaları"": ""Halkbank"", ""Yemek Kartı Uygulaması"": ""TokenFlex Dijital Yemek Kartı"", ""8 cm"": ""Derinlik"", ""22 cm"": ""Genişlik"", ""6 cm"": ""Yükseklik"", ""Tuş Takımı"": ""Digital"", ""RAM Kapasitesi"": ""128 Kbit"", ""Günlük Satış Raporu"": ""Var"", ""PLU Satış Raporu"": ""Var"", ""İlk Z No'dan Son Z No'ya Kadar"": ""Var"", ""Belirli Sayaçlar İçin"": ""Var"", ""Hafıza Kapasitesi"": ""2 GB"", ""Belirli Tarihler İçin"": ""Var"", ""Belirli Tarihler Arasında"": ""Var"", ""Dahili Akü"": ""Var"", ""İşlemci Kapasitesi"": ""4 Core 2.0 GHz, QCM 2290"", ""Çözünürlük"": ""1280*720"", ""Parlaklık"": ""380 cd/m2"", ""Arkaplan Aydınlatma tipi"": ""LED"", ""Dokunmatik"": ""Capacitive"", ""Hoparlör"": ""Buzzer"", ""Standart Usb Bağlantısı"": ""1x USB OTG"", ""Güç Girişi"": ""5V- 2A"", ""Belirli Sayaçlar Arasında"": ""Var"", ""Tarih"": ""Gün/Ay/Yıl"", ""Saatlik Satış Raporu"": ""Var"", ""Hücresel Ağ"": ""4G"", ""Ekran"": ""Dokunmatik"", ""Dokunmatik Ekran"": ""Var"", ""Temassız Ödeme Özelliği"": ""Var"", ""Elektronik Hafıza"": ""Var"", ""EPROM KAPASİTE"": ""64MB Nor Flash"", ""Fiş Toplam"": ""999.999.999,99 Ytl"", ""Kısım/PLU Fiyat"": ""10 Hane"", ""Kontrol Anahtarı"": ""Kayıt / X / Z / Kapalı / Program"", ""Kümülatif KDV"": ""18 Hane"", ""Kümülatif Toplam"": ""18 Hane"", ""Müşteri Ekranı"": ""1.6\"" 13.7mm*80LCD"", ""Periyodik Satış Raporu"": ""Var"", ""Pil Ömrü (CR)"": ""up to 30 hours standby""}",,248.0,,[],"{""Banka Uygulamaları"": ""Halkbank"", ""Yemek Kartı Uygulaması"": ""TokenFlex Dijital Yemek Kartı""}","[{""yildiz"": ""5"", ""baslik"": ""Entegrasyon"", ""sahip_adi"": ""yunus e"", ""tarih"": ""24-03-2026"", ""metin"": ""Pos cihazlarınızı Kendi yazılımımıza entegre etmek istiyoruz. Bu konu ile ilgili entegrasyon süreci hakkında yardımlarınızı ve geri dönüşlerinizi bekliyoruz."", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, talebiniz olan konu hakkında, kayıtlı iletişim bilgilerinizden size yardımcı olacağız.""}, {""yildiz"": ""4"", ""baslik"": """", ""sahip_adi"": ""omer y"", ""tarih"": ""28-02-2026"", ""metin"": ""Merhaba beko x30tr pos cihazına pinpad bağlanabiliyor mu? Bu yorumu faydalı buluyor musunuz?"", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, talebiniz olan konu hakkında, kayıtlı iletişim bilgilerinizden size yardımcı olacağız.""}, {""yildiz"": ""5"", ""baslik"": ""Entegrasyon"", ""sahip_adi"": ""Kaan D"", ""tarih"": ""27-02-2026"", ""metin"": ""Cihazınızı kendi yazılımım ile entegre etmek istiyorum, dökümanlara nereden ulaşabilirim?"", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, yorumunuzla ilgili kayıtlı iletişim bilgilerinizden size dönüş sağlayarak yardımcı olacağız.""}, {""yildiz"": ""4"", ""baslik"": ""Pinpad Kullanımı"", ""sahip_adi"": ""Oğuz A"", ""tarih"": ""27-01-2026"", ""metin"": ""Merhaba beko x30tr pos cihazına pinpad bağlanabiliyor mu?"", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, talebiniz olan konu hakkında kayıtlı iletişim bilgilerinizden size geri dönüş sağlayacağız.""}, {""yildiz"": ""5"", ""baslik"": ""Entegre"", ""sahip_adi"": ""onur ç"", ""tarih"": ""18-09-2025"", ""metin"": ""Ürününüzü Kendi Yazılımımız olan Quick Yazılım ile Entegre Etmek İstiyorum. Dökümanlara nasıl ulaşırız. Nasıl entegre ederiz yardımcı olur musunuz?"", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, konunun çözüme ulaşması için inceleme yapıp, iletişim bilgilerinizden size dönüş sağlayacağız.""}, {""yildiz"": ""3"", ""baslik"": ""QR"", ""sahip_adi"": ""serap c"", ""tarih"": ""28-05-2025"", ""metin"": ""QR özelliği varmı yokmu bilmiyorum ama cihazımda görünmüyor beko müşteri hizmetlerinden bilgi alamıyorum çalıştığım garanti bankasındanmı kaynaklı yok yada cihazın özelliğimi yok halen öğrenemedim"", ""evet_sayisi"": ""1"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, talebiniz olan konuda kayıtlı iletişim bilgilerinizden size dönüş sağlayarak yardımcı olacağız.""}, {""yildiz"": ""5"", ""baslik"": ""X30 TR hakkında"", ""sahip_adi"": ""GÜNAY D"", ""tarih"": ""14-02-2025"", ""metin"": ""X30 TR kullanmaktayım, 9900 tl nin üzerindeki ödemelerde fatura kesmek ve pos cihazından bilgi fişi oluşturmak zorundayız. Ancak bilgi fişindeki fatura seri no bölümüne 12 haneden sonra numara girilmiyor. Benim fatura no 16 haneli. Ne yapmalıyım."", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, talebiniz olan konu hakkında sizinle iletişime geçerek bilgi paylaşacağız..""}, {""yildiz"": ""5"", ""baslik"": ""x30tr"", ""sahip_adi"": ""Durmuş S"", ""tarih"": ""01-11-2024"", ""metin"": ""X30 TR modelinde kablolu veya kablosuz pinpad (şifrematik) kullanabiliyormuyuz"", ""evet_sayisi"": ""3"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, yorumunuzla ilgili kayıtlı iletişim bilgilerinizden size dönüş sağlayarak yardımcı olacağız.""}, {""yildiz"": ""5"", ""baslik"": ""MAĞAZA"", ""sahip_adi"": ""YUNUS E"", ""tarih"": ""23-09-2024"", ""metin"": ""Ürünü Ağustos 2024 Beko K M paşa Meydan Ev Aletleri Mağazasında aldım her iki ürün karşılaştırdım X30 yazarkasa ciddi anlamda işimi görüyor öncesi diğer markalarda çok sorunlar yaşadım ürünün hızlı olması Android işlemcisi vede tamamen dokumatiği yetmedi şarj süresi mükenmekl böyle bir ürün üretimi için Beko grubu ve mağaza sorunlusu Taner beye çok çok teşekkür ederim...."", ""evet_sayisi"": ""2"", ""hayir_sayisi"": ""1"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, memnuniyetinizi paylaştığınız için çok teşekkür ederiz, size hayatınızı kolaylaştıran kaliteli ürünler sunmaya devam edeceğiz.""}, {""yildiz"": ""5"", ""baslik"": ""Kullanışlı"", ""sahip_adi"": ""Yücel Ç"", ""tarih"": ""01-09-2024"", ""metin"": ""Diğer beko modeli kalmadığı için bu x30tr modelini aldım yeni çıkmıştı çok tereddütlerim vardı ama şuan için çok memnunum zamanla daha iyi belli olur.."", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""3"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, paylaşımınız için teşekkür ederiz. İyi günlerde kullanmanızı dileriz.""}]"
https://www.beko.com.tr/aksesuarlar/400-tr-6-aylik-abonelik-paketi-odeme-sistemleri,400 TR 6 Aylık Abonelik Paketi Aksesuarlar,4.299 TL,"{""1 cm"": ""Yükseklik""}",,1.0,,[],{},[]
https://www.beko.com.tr/aksesuarlar/400-tr-koruyucu-silikon-kilif-odeme-sistemleri,400 TR Koruyucu Silikon Kılıf Aksesuarlar,"121,02 TL","{""8 cm"": ""Derinlik"", ""9 cm"": ""Genişlik"", ""23 cm"": ""Yükseklik""}",,6.0,,[],{},[]
https://www.beko.com.tr/aksesuarlar/cr100-cok-islevli-sarj-unitesi-odeme-sistemleri,CR100 Çok İşlevli Şarj Ünitesi Aksesuarlar,999 TL,"{""9 cm"": ""Derinlik"", ""17 cm"": ""Genişlik"", ""5 cm"": ""Yükseklik""}",,17.0,,[],{},[]
https://www.beko.com.tr/aksesuarlar/yazar-kasa-pos-standi-odeme-sistemleri,Yazar Kasa POS Standı Aksesuarlar,1.499 TL,"{""29 cm"": ""Derinlik"", ""25 cm"": ""Genişlik"", ""9 cm"": ""Yükseklik"", ""Uyumlu olduğu modeller(CR)"": ""X30 TR Yazar Kasa POS ve 430 TR Android EFT-POS ile uyumludur."", ""Yatay ve Dikey Dönme Kabiliyeti (CR)"": ""344 derece yatay, 70 derece dikey dönme kabiliyeti"", ""Aksesuar (CR)"": ""1,5 metre güç kablosu (USB-A / USB-C),"", ""Gövde Yapısı (CR)"": ""Sağlam alüminyum dış gövde ve Kuvvetli ve dayanıklı yapışkan yüzey"", ""Taban Vidası (CR)"": ""19mm - Ø 4mm (Gümüş)"", ""Tutucu Metal Vidası (CR)"": ""8mm - Ø 3,5mm (Siyah)"", ""Malzeme Türü (CR)"": ""Aluminyum""}",,0.0,,[],{},[]
https://www.beko.com.tr/iphone-17-pro-max/iphone-17-pro-max-256gb-turuncu-cep-telefonu,iPhone 17 Pro Max 256GB Turuncu iPhone 17 Pro Max,123.899 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""18 MP"", ""Arka Kamera"": ""48 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""iOS"", ""9 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Turuncu"", ""İşlemci"": ""A19 PRO"", ""İşlemci Çekirdek Sayısı"": ""6"", ""Ekran Tipi"": ""Super Retina XDR Display"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""Marka"": ""APPLE""}",,28.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""18 MP"", ""Arka Kamera"": ""48 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""iOS""}","[{""yildiz"": ""5"", ""baslik"": """", ""sahip_adi"": ""GÖRKEM K"", ""tarih"": ""01-04-2026"", ""metin"": ""17 pro max için elden taksit yapıyormusunuz?"", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, taksitlendirme ve satış seçenekleri yetkili satıcılarımızda farklılık göstermektedir. Dilerseniz detaylı bilgi için size en yakın yetkili satıcımız ile iletişim kurabilirsiniz. İyi günler dileriz.""}, {""yildiz"": ""5"", ""baslik"": """", ""sahip_adi"": ""Tamer Y"", ""tarih"": ""18-02-2026"", ""metin"": ""17 pro max elden taksit yapıyormusunuz"", ""evet_sayisi"": ""Evet"", ""hayir_sayisi"": ""Hayır"", ""cevap"": ""Müşteri Temsilcisi: Merhaba, konu hakkında kayıtlı iletişim bilgilerinizden size dönüş sağlayacağız.""}]"
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a07-4-128-gb-siyah-cep-telefonu,Samsung Galaxy A07 4/128 GB Siyah Android Telefon Modelleri,8.299 TL,"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP+2MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""17 cm"": ""Yükseklik"", ""Yüz Haritalama"": ""Var"", ""Renk"": ""Black"", ""İşlemci Çekirdek Sayısı"": ""4"", ""Ekran Çözünürlüğü"": ""1600 x 720"", ""Ekran Tipi"": ""PLS LCD"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""4 GB"", ""Hafıza Kartı Tipi"": ""MicroSD"", ""Çift Hatlı"": ""Var"", ""Ses Kayıt"": ""Var"", ""Pil Kapasitesi"": ""5000 mA-h"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,2.0,,[],"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP+2MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/iphone-17-pro-max/iphone-17-pro-max-1tb-mavi-cep-telefonu,iPhone 17 Pro Max 1TB Mavi iPhone 17 Pro Max,147.899 TL,"{""Dahili Hafıza"": ""1TB"", ""Ön Kamera"": ""18 MP"", ""Arka Kamera"": ""48 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""iOS"", ""9 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Blue"", ""İşlemci"": ""A19 PRO"", ""İşlemci Çekirdek Sayısı"": ""6"", ""Ekran Tipi"": ""Super Retina XDR Display"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""Marka"": ""APPLE""}",,1.0,,[],"{""Dahili Hafıza"": ""1TB"", ""Ön Kamera"": ""18 MP"", ""Arka Kamera"": ""48 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""iOS""}",[]
https://www.beko.com.tr/iphone-17-pro-max/iphone-17-pro-max-512gb-turuncu-cep-telefonu,iPhone 17 Pro Max 512GB Turuncu iPhone 17 Pro Max,135.599 TL,"{""Dahili Hafıza"": ""512GB"", ""Ön Kamera"": ""18 MP"", ""Arka Kamera"": ""48 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""iOS"", ""9 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Turuncu"", ""İşlemci"": ""A19 PRO"", ""İşlemci Çekirdek Sayısı"": ""6"", ""Ekran Tipi"": ""Super Retina XDR Display"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""Marka"": ""APPLE""}",,3.0,,[],"{""Dahili Hafıza"": ""512GB"", ""Ön Kamera"": ""18 MP"", ""Arka Kamera"": ""48 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""iOS""}",[]
