year,id,educ,sex,race,income,natfare,health,satfin
2022.0,2946.0,12.0,2.0,3.0,12.0,2.0,3.0,2.0
2022.0,2948.0,13.0,1.0,1.0,12.0,2.0,3.0,1.0
2022.0,2950.0,11.0,2.0,2.0,8.0,1.0,3.0,3.0
2022.0,2951.0,18.0,2.0,1.0,12.0,3.0,3.0,2.0
2022.0,2952.0,12.0,2.0,3.0,12.0,2.0,2.0,1.0
2022.0,2953.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,2954.0,20.0,2.0,1.0,12.0,2.0,2.0,1.0
2022.0,2955.0,20.0,2.0,1.0,12.0,1.0,2.0,1.0
2022.0,2958.0,14.0,2.0,1.0,12.0,2.0,2.0,1.0
2022.0,2959.0,14.0,1.0,3.0,11.0,1.0,3.0,3.0
2022.0,2960.0,14.0,2.0,1.0,12.0,3.0,3.0,2.0
2022.0,2964.0,14.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,2965.0,16.0,2.0,1.0,9.0,3.0,2.0,3.0
2022.0,2967.0,20.0,1.0,1.0,10.0,3.0,2.0,3.0
2022.0,2969.0,12.0,1.0,1.0,12.0,2.0,3.0,1.0
2022.0,2972.0,15.0,2.0,1.0,12.0,3.0,2.0,1.0
2022.0,2976.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2022.0,2978.0,12.0,1.0,3.0,12.0,1.0,2.0,2.0
2022.0,2979.0,15.0,1.0,1.0,12.0,2.0,1.0,2.0
2022.0,2981.0,19.0,1.0,1.0,12.0,2.0,2.0,3.0
2022.0,2982.0,18.0,1.0,1.0,12.0,2.0,2.0,2.0
2022.0,2986.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,2987.0,14.0,1.0,3.0,12.0,2.0,3.0,3.0
2022.0,2988.0,16.0,2.0,1.0,12.0,1.0,1.0,1.0
2022.0,2992.0,17.0,1.0,1.0,9.0,2.0,1.0,3.0
2022.0,2993.0,12.0,2.0,1.0,12.0,1.0,1.0,2.0
2022.0,2994.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2022.0,2995.0,18.0,2.0,1.0,11.0,2.0,2.0,2.0
2022.0,2996.0,12.0,1.0,2.0,11.0,2.0,2.0,2.0
2022.0,2997.0,12.0,1.0,1.0,2.0,2.0,2.0,3.0
2022.0,3000.0,14.0,1.0,1.0,11.0,1.0,2.0,2.0
2022.0,3001.0,15.0,1.0,1.0,9.0,1.0,3.0,3.0
2022.0,3002.0,14.0,2.0,3.0,12.0,1.0,3.0,2.0
2022.0,3005.0,4.0,1.0,3.0,12.0,2.0,1.0,2.0
2022.0,3006.0,12.0,2.0,1.0,12.0,2.0,2.0,2.0
2022.0,3007.0,8.0,2.0,3.0,12.0,2.0,3.0,2.0
2022.0,3012.0,20.0,1.0,1.0,12.0,2.0,2.0,3.0
2022.0,3014.0,15.0,1.0,1.0,12.0,1.0,1.0,3.0
2022.0,3015.0,12.0,1.0,2.0,12.0,1.0,1.0,2.0
2022.0,3016.0,12.0,1.0,3.0,11.0,2.0,2.0,3.0
2022.0,3021.0,6.0,1.0,1.0,12.0,1.0,2.0,2.0
2022.0,3023.0,3.0,1.0,1.0,6.0,3.0,3.0,2.0
2022.0,3029.0,9.0,2.0,1.0,12.0,2.0,2.0,2.0
2022.0,3033.0,13.0,1.0,3.0,12.0,2.0,2.0,2.0
2022.0,3038.0,14.0,2.0,1.0,12.0,1.0,2.0,3.0
2022.0,3041.0,11.0,2.0,2.0,12.0,1.0,1.0,2.0
2022.0,3043.0,14.0,2.0,1.0,11.0,2.0,2.0,2.0
2022.0,3046.0,7.0,2.0,1.0,9.0,2.0,1.0,1.0
2022.0,3047.0,11.0,2.0,3.0,9.0,1.0,4.0,3.0
2022.0,3049.0,11.0,2.0,3.0,9.0,1.0,3.0,3.0
2022.0,3051.0,8.0,2.0,3.0,9.0,2.0,2.0,3.0
2022.0,3053.0,11.0,2.0,1.0,9.0,1.0,3.0,3.0
2022.0,3054.0,14.0,1.0,1.0,12.0,1.0,2.0,3.0
2022.0,3055.0,18.0,1.0,1.0,9.0,1.0,4.0,2.0
2022.0,3057.0,13.0,1.0,1.0,4.0,2.0,3.0,3.0
2022.0,3058.0,13.0,1.0,1.0,12.0,2.0,2.0,2.0
2022.0,3060.0,15.0,1.0,3.0,9.0,1.0,2.0,3.0
2022.0,3062.0,14.0,1.0,1.0,12.0,1.0,2.0,2.0
2022.0,3063.0,12.0,1.0,1.0,12.0,2.0,1.0,1.0
2022.0,3065.0,12.0,2.0,3.0,12.0,2.0,1.0,3.0
2022.0,3066.0,10.0,2.0,1.0,8.0,1.0,4.0,3.0
2022.0,3069.0,17.0,1.0,1.0,12.0,1.0,2.0,2.0
2022.0,3071.0,14.0,2.0,1.0,12.0,2.0,2.0,1.0
2022.0,3074.0,8.0,1.0,1.0,9.0,2.0,3.0,3.0
2022.0,3080.0,18.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3083.0,13.0,2.0,3.0,12.0,2.0,2.0,2.0
2022.0,3084.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2022.0,3087.0,13.0,2.0,1.0,12.0,1.0,3.0,3.0
2022.0,3089.0,16.0,2.0,1.0,12.0,3.0,3.0,1.0
2022.0,3091.0,14.0,2.0,1.0,12.0,3.0,1.0,1.0
2022.0,3094.0,12.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3095.0,14.0,2.0,1.0,9.0,1.0,1.0,1.0
2022.0,3096.0,16.0,2.0,2.0,12.0,3.0,2.0,3.0
2022.0,3099.0,12.0,2.0,1.0,12.0,1.0,2.0,1.0
2022.0,3104.0,18.0,2.0,1.0,12.0,3.0,2.0,2.0
2022.0,3107.0,12.0,2.0,1.0,11.0,3.0,3.0,2.0
2022.0,3111.0,17.0,1.0,1.0,12.0,1.0,3.0,2.0
2022.0,3112.0,14.0,2.0,1.0,12.0,2.0,2.0,2.0
2022.0,3113.0,14.0,2.0,1.0,9.0,1.0,3.0,3.0
2022.0,3121.0,12.0,2.0,1.0,12.0,2.0,1.0,1.0
2022.0,3124.0,18.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3126.0,11.0,2.0,1.0,12.0,3.0,1.0,2.0
2022.0,3127.0,20.0,2.0,1.0,9.0,2.0,3.0,3.0
2022.0,3130.0,16.0,2.0,1.0,12.0,2.0,2.0,3.0
2022.0,3136.0,15.0,1.0,1.0,12.0,3.0,3.0,1.0
2022.0,3140.0,18.0,1.0,1.0,12.0,1.0,1.0,1.0
2022.0,3141.0,12.0,1.0,1.0,9.0,2.0,3.0,2.0
2022.0,3142.0,14.0,1.0,1.0,12.0,1.0,3.0,3.0
2022.0,3152.0,12.0,1.0,1.0,12.0,3.0,1.0,2.0
2022.0,3153.0,17.0,2.0,1.0,12.0,2.0,1.0,1.0
2022.0,3158.0,17.0,2.0,1.0,12.0,3.0,2.0,3.0
2022.0,3162.0,13.0,1.0,1.0,9.0,2.0,3.0,2.0
2022.0,3163.0,9.0,2.0,1.0,11.0,3.0,3.0,3.0
2022.0,3164.0,12.0,2.0,1.0,11.0,3.0,3.0,3.0
2022.0,3166.0,14.0,1.0,1.0,12.0,3.0,3.0,3.0
2022.0,3169.0,16.0,1.0,1.0,1.0,2.0,2.0,3.0
2022.0,3170.0,12.0,2.0,1.0,12.0,3.0,3.0,3.0
2022.0,3172.0,14.0,1.0,3.0,10.0,2.0,3.0,3.0
2022.0,3175.0,15.0,2.0,1.0,12.0,2.0,2.0,2.0
2022.0,3176.0,14.0,2.0,1.0,12.0,2.0,2.0,3.0
2022.0,3179.0,12.0,2.0,1.0,9.0,2.0,3.0,3.0
2022.0,3183.0,8.0,2.0,2.0,12.0,3.0,3.0,2.0
2022.0,3184.0,14.0,2.0,1.0,12.0,2.0,2.0,2.0
2022.0,3185.0,12.0,1.0,1.0,12.0,2.0,2.0,2.0
2022.0,3186.0,16.0,2.0,1.0,11.0,1.0,1.0,3.0
2022.0,3194.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2022.0,3203.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2022.0,3206.0,14.0,1.0,1.0,12.0,1.0,2.0,2.0
2022.0,3207.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3210.0,14.0,2.0,3.0,12.0,1.0,1.0,1.0
2022.0,3222.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2022.0,3224.0,19.0,2.0,2.0,12.0,1.0,1.0,1.0
2022.0,3225.0,20.0,2.0,1.0,12.0,3.0,3.0,2.0
2022.0,3226.0,12.0,2.0,1.0,11.0,2.0,2.0,1.0
2022.0,3235.0,11.0,1.0,1.0,8.0,1.0,4.0,3.0
2022.0,3236.0,10.0,2.0,1.0,9.0,1.0,2.0,3.0
2022.0,3237.0,12.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3239.0,9.0,1.0,3.0,12.0,2.0,1.0,2.0
2022.0,3241.0,16.0,2.0,1.0,12.0,2.0,2.0,2.0
2022.0,3245.0,13.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3246.0,12.0,2.0,1.0,12.0,3.0,3.0,3.0
2022.0,3250.0,15.0,2.0,1.0,12.0,3.0,2.0,1.0
2022.0,3256.0,14.0,2.0,1.0,8.0,3.0,2.0,3.0
2022.0,3258.0,12.0,1.0,1.0,12.0,2.0,2.0,3.0
2022.0,3259.0,12.0,2.0,1.0,8.0,1.0,3.0,3.0
2022.0,3262.0,16.0,1.0,1.0,12.0,3.0,2.0,3.0
2022.0,3266.0,12.0,1.0,1.0,2.0,1.0,3.0,2.0
2022.0,3268.0,12.0,1.0,1.0,12.0,2.0,3.0,3.0
2022.0,3279.0,15.0,1.0,1.0,12.0,2.0,1.0,3.0
2022.0,3280.0,20.0,1.0,1.0,12.0,2.0,2.0,1.0
2022.0,3281.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3283.0,16.0,2.0,1.0,9.0,2.0,3.0,3.0
2022.0,3284.0,14.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3287.0,12.0,1.0,1.0,12.0,1.0,3.0,2.0
2022.0,3288.0,19.0,1.0,1.0,12.0,3.0,1.0,1.0
2022.0,3289.0,15.0,1.0,1.0,12.0,1.0,3.0,1.0
2022.0,3290.0,10.0,1.0,1.0,12.0,2.0,2.0,2.0
2022.0,3293.0,12.0,1.0,2.0,12.0,2.0,3.0,2.0
2022.0,3295.0,12.0,2.0,2.0,12.0,1.0,3.0,3.0
2022.0,3296.0,16.0,1.0,1.0,12.0,1.0,1.0,2.0
2022.0,3302.0,16.0,2.0,1.0,12.0,1.0,1.0,1.0
2022.0,3303.0,12.0,2.0,3.0,11.0,2.0,3.0,2.0
2022.0,3304.0,14.0,2.0,1.0,12.0,2.0,2.0,1.0
2022.0,3309.0,20.0,2.0,1.0,12.0,2.0,2.0,2.0
2022.0,3310.0,14.0,2.0,1.0,12.0,1.0,2.0,1.0
2022.0,3313.0,12.0,2.0,1.0,12.0,1.0,3.0,3.0
2022.0,3319.0,12.0,1.0,1.0,12.0,1.0,2.0,3.0
2022.0,3320.0,12.0,1.0,2.0,12.0,1.0,2.0,2.0
2022.0,3324.0,12.0,1.0,1.0,12.0,3.0,2.0,3.0
2022.0,3325.0,14.0,2.0,1.0,11.0,1.0,3.0,3.0
2022.0,3326.0,18.0,2.0,1.0,10.0,2.0,2.0,1.0
2022.0,3327.0,12.0,2.0,1.0,11.0,1.0,2.0,3.0
2022.0,3330.0,16.0,2.0,1.0,12.0,2.0,3.0,2.0
2022.0,3331.0,16.0,1.0,1.0,12.0,2.0,2.0,1.0
2022.0,3333.0,12.0,1.0,1.0,1.0,2.0,4.0,3.0
2022.0,3334.0,16.0,1.0,1.0,12.0,3.0,1.0,2.0
2022.0,3336.0,13.0,2.0,1.0,12.0,3.0,2.0,3.0
2022.0,3338.0,12.0,2.0,1.0,12.0,3.0,1.0,1.0
2022.0,3339.0,14.0,1.0,1.0,12.0,3.0,2.0,3.0
2022.0,3340.0,18.0,1.0,1.0,12.0,3.0,2.0,3.0
2022.0,3343.0,12.0,1.0,2.0,12.0,2.0,2.0,2.0
2022.0,3344.0,14.0,2.0,1.0,12.0,3.0,2.0,1.0
2022.0,3345.0,18.0,2.0,1.0,12.0,3.0,3.0,2.0
2022.0,3347.0,18.0,1.0,1.0,12.0,3.0,2.0,1.0
2022.0,3352.0,14.0,1.0,1.0,12.0,2.0,2.0,2.0
2022.0,3353.0,14.0,2.0,1.0,12.0,2.0,1.0,3.0
2022.0,3356.0,17.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3359.0,12.0,1.0,1.0,12.0,2.0,2.0,2.0
2022.0,3360.0,12.0,2.0,1.0,12.0,1.0,3.0,1.0
2022.0,3361.0,14.0,1.0,1.0,12.0,2.0,2.0,1.0
2022.0,3362.0,12.0,1.0,1.0,12.0,2.0,2.0,2.0
2022.0,3365.0,14.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3369.0,13.0,1.0,1.0,12.0,2.0,2.0,2.0
2022.0,3370.0,12.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3372.0,12.0,2.0,1.0,12.0,1.0,2.0,1.0
2022.0,3375.0,20.0,2.0,1.0,12.0,2.0,1.0,1.0
2022.0,3376.0,12.0,2.0,1.0,12.0,2.0,2.0,2.0
2022.0,3377.0,14.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3379.0,14.0,2.0,1.0,12.0,3.0,3.0,1.0
2022.0,3381.0,19.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3384.0,14.0,1.0,1.0,12.0,3.0,2.0,1.0
2022.0,3385.0,20.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3386.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2022.0,3388.0,16.0,1.0,1.0,12.0,2.0,3.0,2.0
2022.0,3389.0,12.0,1.0,1.0,12.0,2.0,3.0,1.0
2022.0,3391.0,12.0,2.0,1.0,12.0,2.0,2.0,1.0
2022.0,3392.0,14.0,2.0,1.0,12.0,3.0,1.0,2.0
2022.0,3396.0,15.0,1.0,1.0,12.0,3.0,3.0,3.0
2022.0,3403.0,14.0,1.0,1.0,12.0,1.0,1.0,3.0
2022.0,3404.0,16.0,2.0,1.0,12.0,2.0,2.0,2.0
2022.0,3405.0,18.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3406.0,17.0,2.0,1.0,12.0,2.0,2.0,3.0
2022.0,3409.0,12.0,2.0,1.0,12.0,3.0,3.0,1.0
2022.0,3413.0,15.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3415.0,14.0,2.0,1.0,12.0,3.0,2.0,3.0
2022.0,3420.0,12.0,2.0,2.0,10.0,1.0,1.0,3.0
2022.0,3421.0,9.0,2.0,2.0,11.0,1.0,3.0,3.0
2022.0,3430.0,10.0,2.0,1.0,11.0,2.0,3.0,2.0
2022.0,3439.0,16.0,2.0,1.0,12.0,2.0,4.0,1.0
2022.0,3443.0,12.0,2.0,2.0,9.0,1.0,4.0,2.0
2022.0,3447.0,12.0,1.0,1.0,12.0,3.0,4.0,1.0
2022.0,3448.0,13.0,2.0,1.0,11.0,1.0,3.0,3.0
2022.0,3451.0,10.0,1.0,1.0,10.0,1.0,4.0,3.0
2022.0,3452.0,19.0,2.0,1.0,12.0,2.0,3.0,2.0
2022.0,3455.0,10.0,1.0,1.0,11.0,2.0,1.0,3.0
2022.0,3456.0,18.0,2.0,1.0,12.0,3.0,2.0,3.0
2022.0,3457.0,14.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3460.0,13.0,2.0,1.0,12.0,3.0,2.0,3.0
2022.0,3461.0,7.0,1.0,2.0,4.0,1.0,2.0,3.0
2022.0,3462.0,13.0,1.0,3.0,12.0,1.0,4.0,3.0
2022.0,3464.0,11.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3465.0,14.0,2.0,1.0,12.0,3.0,2.0,1.0
2022.0,3468.0,15.0,1.0,1.0,12.0,2.0,2.0,3.0
2022.0,3469.0,16.0,2.0,2.0,11.0,3.0,4.0,2.0
2022.0,3470.0,5.0,2.0,2.0,12.0,2.0,1.0,3.0
2022.0,3473.0,5.0,2.0,2.0,12.0,1.0,3.0,3.0
2022.0,3477.0,12.0,2.0,2.0,8.0,1.0,2.0,3.0
2022.0,3479.0,14.0,1.0,1.0,12.0,3.0,1.0,3.0
2022.0,3483.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0
2022.0,3486.0,14.0,1.0,3.0,12.0,1.0,2.0,2.0
2022.0,3491.0,16.0,1.0,1.0,12.0,2.0,2.0,1.0
2022.0,3492.0,20.0,1.0,1.0,11.0,1.0,4.0,3.0
2022.0,3498.0,12.0,1.0,1.0,12.0,1.0,2.0,2.0
2022.0,3501.0,12.0,2.0,1.0,8.0,1.0,4.0,3.0
2022.0,3508.0,14.0,1.0,1.0,12.0,2.0,2.0,2.0
2022.0,3509.0,12.0,2.0,1.0,12.0,3.0,3.0,1.0
2022.0,3512.0,18.0,1.0,1.0,12.0,2.0,2.0,1.0
2022.0,3516.0,20.0,2.0,1.0,12.0,3.0,2.0,2.0
2022.0,3517.0,14.0,1.0,1.0,12.0,3.0,1.0,2.0
2022.0,3520.0,17.0,2.0,1.0,10.0,1.0,2.0,1.0
2022.0,3521.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2022.0,3523.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2022.0,3528.0,11.0,2.0,1.0,12.0,3.0,3.0,1.0
2022.0,3530.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2022.0,3531.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2022.0,3533.0,17.0,2.0,1.0,12.0,1.0,2.0,2.0
2022.0,3535.0,12.0,1.0,1.0,12.0,3.0,4.0,3.0
2022.0,3536.0,14.0,1.0,1.0,12.0,1.0,2.0,2.0
2022.0,3537.0,17.0,1.0,1.0,12.0,1.0,2.0,1.0
2022.0,3538.0,16.0,1.0,1.0,12.0,2.0,2.0,1.0
2022.0,3539.0,9.0,1.0,1.0,9.0,1.0,3.0,3.0
2022.0,3540.0,12.0,2.0,1.0,11.0,3.0,2.0,3.0
2022.0,3541.0,12.0,2.0,1.0,12.0,1.0,2.0,3.0
2022.0,3544.0,17.0,2.0,1.0,12.0,3.0,2.0,1.0
2024.0,1.0,16.0,1.0,2.0,12.0,1.0,2.0,3.0
2024.0,3.0,14.0,2.0,1.0,12.0,2.0,2.0,1.0
2024.0,5.0,13.0,2.0,1.0,12.0,3.0,2.0,2.0
2024.0,6.0,14.0,1.0,3.0,7.0,3.0,2.0,3.0
2024.0,12.0,5.0,2.0,1.0,8.0,1.0,1.0,1.0
2024.0,16.0,19.0,2.0,1.0,12.0,1.0,1.0,2.0
2024.0,19.0,11.0,2.0,1.0,12.0,3.0,2.0,2.0
2024.0,20.0,8.0,2.0,1.0,12.0,2.0,2.0,2.0
2024.0,23.0,14.0,1.0,1.0,12.0,3.0,2.0,2.0
2024.0,24.0,12.0,1.0,1.0,12.0,1.0,2.0,2.0
2024.0,26.0,18.0,1.0,1.0,12.0,3.0,2.0,2.0
2024.0,28.0,14.0,2.0,1.0,12.0,2.0,2.0,1.0
2024.0,37.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2024.0,40.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2024.0,41.0,12.0,1.0,1.0,12.0,2.0,3.0,2.0
2024.0,43.0,17.0,2.0,1.0,12.0,2.0,2.0,2.0
2024.0,44.0,18.0,2.0,1.0,12.0,1.0,2.0,1.0
2024.0,45.0,17.0,1.0,1.0,12.0,2.0,4.0,3.0
2024.0,48.0,16.0,1.0,1.0,12.0,2.0,2.0,2.0
2024.0,49.0,16.0,1.0,1.0,12.0,2.0,1.0,1.0
2024.0,51.0,16.0,2.0,1.0,12.0,3.0,2.0,1.0
2024.0,54.0,6.0,1.0,2.0,3.0,2.0,2.0,2.0
2024.0,61.0,18.0,2.0,1.0,12.0,2.0,2.0,1.0
2024.0,68.0,17.0,1.0,1.0,12.0,2.0,2.0,1.0
2024.0,72.0,16.0,1.0,3.0,12.0,2.0,3.0,3.0
2024.0,74.0,16.0,1.0,3.0,12.0,1.0,3.0,2.0
2024.0,75.0,12.0,1.0,2.0,12.0,1.0,2.0,2.0
2024.0,76.0,13.0,1.0,2.0,9.0,1.0,1.0,3.0
2024.0,77.0,16.0,2.0,1.0,12.0,2.0,2.0,2.0
2024.0,82.0,16.0,2.0,2.0,12.0,2.0,2.0,3.0
2024.0,86.0,14.0,2.0,3.0,12.0,2.0,3.0,3.0
2024.0,97.0,12.0,2.0,2.0,9.0,1.0,2.0,2.0
2024.0,101.0,14.0,2.0,2.0,12.0,1.0,2.0,2.0
2024.0,103.0,20.0,2.0,2.0,12.0,1.0,3.0,3.0
2024.0,106.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2024.0,107.0,12.0,2.0,3.0,12.0,3.0,2.0,2.0
2024.0,110.0,16.0,2.0,3.0,12.0,1.0,3.0,3.0
2024.0,116.0,13.0,2.0,2.0,9.0,1.0,2.0,1.0
2024.0,123.0,10.0,1.0,2.0,1.0,1.0,3.0,2.0
2024.0,128.0,11.0,2.0,1.0,9.0,3.0,1.0,2.0
2024.0,129.0,16.0,1.0,1.0,12.0,3.0,3.0,2.0
2024.0,130.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2024.0,134.0,11.0,2.0,2.0,9.0,1.0,2.0,1.0
2024.0,135.0,12.0,2.0,3.0,11.0,2.0,3.0,2.0
2024.0,136.0,15.0,1.0,3.0,2.0,2.0,2.0,3.0
2024.0,140.0,12.0,2.0,1.0,12.0,2.0,2.0,2.0
2024.0,144.0,16.0,1.0,1.0,12.0,2.0,2.0,3.0
2024.0,145.0,16.0,2.0,1.0,12.0,2.0,2.0,2.0
2024.0,147.0,16.0,1.0,1.0,12.0,3.0,3.0,1.0
2024.0,148.0,16.0,2.0,1.0,9.0,2.0,1.0,1.0
2024.0,149.0,16.0,2.0,1.0,12.0,1.0,2.0,2.0
2024.0,154.0,12.0,2.0,1.0,12.0,1.0,2.0,3.0
2024.0,155.0,20.0,2.0,1.0,11.0,2.0,1.0,1.0
2024.0,157.0,13.0,1.0,1.0,12.0,2.0,2.0,1.0
2024.0,159.0,18.0,1.0,1.0,8.0,3.0,2.0,1.0
2024.0,160.0,14.0,1.0,1.0,12.0,1.0,2.0,2.0
2024.0,163.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2024.0,165.0,20.0,1.0,1.0,12.0,3.0,2.0,1.0
2024.0,166.0,16.0,2.0,1.0,12.0,2.0,1.0,3.0
2024.0,169.0,16.0,2.0,2.0,12.0,1.0,2.0,3.0
2024.0,172.0,16.0,1.0,3.0,12.0,3.0,3.0,2.0
2024.0,174.0,12.0,2.0,1.0,12.0,1.0,2.0,2.0
2024.0,175.0,14.0,2.0,2.0,12.0,3.0,2.0,3.0
2024.0,176.0,12.0,1.0,1.0,12.0,3.0,1.0,2.0
2024.0,178.0,12.0,1.0,1.0,12.0,1.0,3.0,2.0
2024.0,179.0,18.0,2.0,1.0,12.0,2.0,3.0,1.0
2024.0,181.0,16.0,2.0,1.0,12.0,1.0,3.0,1.0
2024.0,186.0,16.0,2.0,2.0,12.0,1.0,1.0,3.0
2024.0,187.0,16.0,1.0,1.0,12.0,2.0,3.0,1.0
2024.0,190.0,19.0,1.0,1.0,12.0,2.0,2.0,1.0
2024.0,195.0,16.0,1.0,1.0,12.0,1.0,1.0,3.0
2024.0,197.0,12.0,1.0,3.0,12.0,1.0,4.0,3.0
2024.0,198.0,12.0,1.0,3.0,12.0,2.0,3.0,2.0
2024.0,203.0,15.0,2.0,1.0,11.0,3.0,2.0,3.0
2024.0,207.0,14.0,2.0,1.0,12.0,3.0,4.0,3.0
2024.0,211.0,12.0,1.0,1.0,12.0,2.0,2.0,3.0
2024.0,212.0,12.0,1.0,2.0,9.0,2.0,2.0,3.0
2024.0,214.0,13.0,1.0,3.0,3.0,3.0,2.0,2.0
2024.0,217.0,18.0,2.0,3.0,11.0,1.0,3.0,3.0
2024.0,218.0,14.0,1.0,1.0,12.0,2.0,3.0,1.0
2024.0,219.0,12.0,1.0,1.0,12.0,1.0,2.0,3.0
2024.0,220.0,16.0,2.0,2.0,12.0,1.0,2.0,3.0
2024.0,221.0,15.0,2.0,3.0,12.0,1.0,2.0,3.0
2024.0,222.0,11.0,1.0,3.0,10.0,2.0,2.0,3.0
2024.0,223.0,12.0,1.0,3.0,6.0,1.0,2.0,2.0
2024.0,229.0,12.0,2.0,3.0,12.0,1.0,2.0,1.0
2024.0,231.0,18.0,2.0,1.0,12.0,3.0,2.0,1.0
2024.0,232.0,14.0,1.0,3.0,10.0,1.0,2.0,2.0
2024.0,237.0,17.0,2.0,1.0,12.0,1.0,3.0,3.0
2024.0,238.0,12.0,2.0,3.0,12.0,3.0,2.0,2.0
2024.0,241.0,12.0,2.0,1.0,12.0,1.0,3.0,2.0
2024.0,242.0,12.0,2.0,3.0,12.0,2.0,2.0,2.0
2024.0,245.0,11.0,1.0,3.0,12.0,1.0,2.0,2.0
2024.0,252.0,16.0,2.0,1.0,12.0,2.0,2.0,2.0
2024.0,255.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2024.0,260.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2024.0,264.0,10.0,2.0,3.0,3.0,3.0,2.0,2.0
2024.0,266.0,16.0,1.0,1.0,12.0,2.0,3.0,2.0
2024.0,269.0,17.0,1.0,1.0,12.0,1.0,3.0,2.0
2024.0,273.0,17.0,2.0,1.0,12.0,3.0,3.0,2.0
2024.0,276.0,10.0,2.0,3.0,10.0,3.0,3.0,2.0
2024.0,278.0,10.0,2.0,1.0,4.0,1.0,3.0,3.0
2024.0,279.0,6.0,2.0,3.0,11.0,3.0,3.0,2.0
2024.0,282.0,14.0,2.0,1.0,12.0,2.0,2.0,2.0
2024.0,283.0,18.0,2.0,3.0,12.0,3.0,1.0,1.0
2024.0,285.0,16.0,1.0,1.0,12.0,1.0,2.0,1.0
2024.0,286.0,18.0,2.0,3.0,12.0,1.0,4.0,3.0
2024.0,288.0,13.0,2.0,1.0,12.0,1.0,1.0,2.0
2024.0,289.0,18.0,1.0,1.0,12.0,3.0,2.0,2.0
2024.0,295.0,15.0,2.0,1.0,12.0,1.0,2.0,2.0
2024.0,296.0,16.0,1.0,1.0,12.0,1.0,2.0,3.0
2024.0,298.0,16.0,2.0,1.0,12.0,1.0,2.0,2.0
2024.0,301.0,15.0,1.0,1.0,12.0,3.0,1.0,1.0
2024.0,302.0,16.0,1.0,3.0,12.0,1.0,1.0,2.0
2024.0,304.0,16.0,2.0,1.0,12.0,1.0,3.0,2.0
2024.0,308.0,15.0,1.0,3.0,12.0,1.0,2.0,3.0
2024.0,312.0,16.0,1.0,3.0,12.0,1.0,2.0,2.0
2024.0,313.0,12.0,2.0,3.0,12.0,1.0,4.0,3.0
2024.0,316.0,12.0,1.0,3.0,12.0,1.0,3.0,2.0
2024.0,322.0,14.0,1.0,1.0,12.0,1.0,3.0,2.0
2024.0,323.0,12.0,1.0,3.0,12.0,1.0,3.0,2.0
2024.0,328.0,18.0,2.0,1.0,9.0,1.0,2.0,2.0
2024.0,329.0,12.0,2.0,2.0,12.0,1.0,3.0,3.0
2024.0,331.0,12.0,1.0,2.0,12.0,1.0,3.0,1.0
2024.0,335.0,12.0,2.0,1.0,12.0,1.0,2.0,1.0
2024.0,337.0,15.0,2.0,1.0,12.0,1.0,2.0,2.0
2024.0,338.0,14.0,1.0,3.0,12.0,2.0,3.0,3.0
